Image file,Generated Caption
../data/validation/images/COCO_val2014_000000370337.jpg,a body of water
../data/validation/images/COCO_val2014_000000277971.jpg,two children are sitting on a bed reading books
../data/validation/images/COCO_val2014_000000526804.jpg,a red and white checkered tablecloth
../data/validation/images/COCO_val2014_000000114479.jpg,a red suitcase
../data/validation/images/COCO_val2014_000000204471.jpg,a plate with a sandwich and a knife on it
../data/validation/images/COCO_val2014_000000325838.jpg,a woman sitting at a table with a laptop
../data/validation/images/COCO_val2014_000000209102.jpg,a boat in the water
../data/validation/images/COCO_val2014_000000394904.jpg,a group of people sitting on a bench by the water
../data/validation/images/COCO_val2014_000000101473.jpg,a cell and a cell phone on a table
../data/validation/images/COCO_val2014_000000106896.jpg,an elephant in the water
../data/validation/images/COCO_val2014_000000333058.jpg,a group of people with umbrellas standing in the rain
../data/validation/images/COCO_val2014_000000232550.jpg,a white bus on the street
../data/validation/images/COCO_val2014_000000390190.jpg,a bathroom with a sink and a mirror
../data/validation/images/COCO_val2014_000000440991.jpg,a table with vegetables
../data/validation/images/COCO_val2014_000000386912.jpg,a woman sitting at a desk with a computer
../data/validation/images/COCO_val2014_000000129065.jpg,a busy street with people walking around it
../data/validation/images/COCO_val2014_000000012543.jpg,a man and a woman flying a kite in a field
../data/validation/images/COCO_val2014_000000260808.jpg,a cake with a bear on top of it
../data/validation/images/COCO_val2014_000000446455.jpg,a plane is flying over a sign in the air
../data/validation/images/COCO_val2014_000000395324.jpg,a motorcycle parked on the side of a road
../data/validation/images/COCO_val2014_000000008119.jpg,a baseball game is being played in a park
../data/validation/images/COCO_val2014_000000274599.jpg,a group of sheep
../data/validation/images/COCO_val2014_000000098242.jpg,a man in a blue shirt
../data/validation/images/COCO_val2014_000000188053.jpg,a white teddy bear
../data/validation/images/COCO_val2014_000000357044.jpg,a man is standing next to a horse
../data/validation/images/COCO_val2014_000000426203.jpg,a man on a skateboard
../data/validation/images/COCO_val2014_000000501260.jpg,a man and woman playing a video game
../data/validation/images/COCO_val2014_000000289172.jpg,a woman playing a video game
../data/validation/images/COCO_val2014_000000447117.jpg,a bed with a white comforter
../data/validation/images/COCO_val2014_000000240972.jpg,a living room with a fireplace and a couch
../data/validation/images/COCO_val2014_000000385912.jpg,a woman in a boat with a dog
../data/validation/images/COCO_val2014_000000566414.jpg,a red truck
../data/validation/images/COCO_val2014_000000299631.jpg,a person skiing down a hill
../data/validation/images/COCO_val2014_000000014428.jpg,a baby in a tent
../data/validation/images/COCO_val2014_000000075296.jpg,a man holding a box of doughs
../data/validation/images/COCO_val2014_000000491921.jpg,two baseball players
../data/validation/images/COCO_val2014_000000307073.jpg,a man is standing on a green platform
../data/validation/images/COCO_val2014_000000266379.jpg,a cat laying on top of a microwave
../data/validation/images/COCO_val2014_000000452966.jpg,two men playing a video game in a living room
../data/validation/images/COCO_val2014_000000331600.jpg,a sign that says date street
../data/validation/images/COCO_val2014_000000301908.jpg,two elephants in the wild
../data/validation/images/COCO_val2014_000000410278.jpg,a vase of flowers
../data/validation/images/COCO_val2014_000000446113.jpg,a train is traveling down the tracks
../data/validation/images/COCO_val2014_000000359232.jpg,a baseball player swinging a bat
../data/validation/images/COCO_val2014_000000531512.jpg,a woman milking a cow
../data/validation/images/COCO_val2014_000000524656.jpg,a kitchen with a sink and a stove
../data/validation/images/COCO_val2014_000000063563.jpg,a person jumping in the air on a snowboard
../data/validation/images/COCO_val2014_000000085562.jpg,a bus is parked on the side of the road
../data/validation/images/COCO_val2014_000000133002.jpg,a man and woman riding a motorcycle down a street
../data/validation/images/COCO_val2014_000000166913.jpg,a group of people sitting on a couch
../data/validation/images/COCO_val2014_000000062741.jpg,a jet in the air
../data/validation/images/COCO_val2014_000000409500.jpg,a bathroom with a toilet and a toilet paper dispenser
../data/validation/images/COCO_val2014_000000317070.jpg,a person is parading in the ocean
../data/validation/images/COCO_val2014_000000451449.jpg,a dog laying in a bed in a room
../data/validation/images/COCO_val2014_000000149470.jpg,a man on a skateboard
../data/validation/images/COCO_val2014_000000475223.jpg,a bird standing in the water near some reeds
../data/validation/images/COCO_val2014_000000478567.jpg,a group of young men playing soccer on a field
../data/validation/images/COCO_val2014_000000294634.jpg,a woman playing tennis
../data/validation/images/COCO_val2014_000000198139.jpg,a white car parked next to a parking meter
../data/validation/images/COCO_val2014_000000038276.jpg,a desk with a computer and a chair
../data/validation/images/COCO_val2014_000000170232.jpg,a view of a street with cars and buildings
../data/validation/images/COCO_val2014_000000146917.jpg,fruit on display
../data/validation/images/COCO_val2014_000000459103.jpg,a man standing in front of a church
../data/validation/images/COCO_val2014_000000127801.jpg,a person holding a cell phone in their hand
../data/validation/images/COCO_val2014_000000402903.jpg,a yellow truck with a white seat and a black seat
../data/validation/images/COCO_val2014_000000179327.jpg,a woman is walking into a refrigerator
../data/validation/images/COCO_val2014_000000220871.jpg,a man holding a surfboard on a beach
../data/validation/images/COCO_val2014_000000108272.jpg,a police officer
../data/validation/images/COCO_val2014_000000462756.jpg,a motorcycle parked on a dirt road
../data/validation/images/COCO_val2014_000000355919.jpg,a slice of pizza
../data/validation/images/COCO_val2014_000000307794.jpg,a boy swinging a bat
../data/validation/images/COCO_val2014_000000550527.jpg,a dirty bathroom with a toilet and a trash can
../data/validation/images/COCO_val2014_000000089894.jpg,a white vase with red roses in it
../data/validation/images/COCO_val2014_000000122467.jpg,a man holding a wii game controller
../data/validation/images/COCO_val2014_000000244246.jpg,a white car
../data/validation/images/COCO_val2014_000000554595.jpg,a man laying on the beach
../data/validation/images/COCO_val2014_000000422416.jpg,a bathroom with a ladder in the wall
../data/validation/images/COCO_val2014_000000220858.jpg,a boat on the beach
../data/validation/images/COCO_val2014_000000324285.jpg,a man sitting on a couch holding a remote control
../data/validation/images/COCO_val2014_000000480757.jpg,a bathroom stall with a toilet and a toilet paper roll
../data/validation/images/COCO_val2014_000000036508.jpg,a pizza on a white paper
../data/validation/images/COCO_val2014_000000435910.jpg,a man walking into the ocean carrying a surfboard
../data/validation/images/COCO_val2014_000000332916.jpg,a man in a suit and tie walking down a street
../data/validation/images/COCO_val2014_000000006864.jpg,a group of people walking down a long hallway
../data/validation/images/COCO_val2014_000000053994.jpg,a parking meter with a sign on it
../data/validation/images/COCO_val2014_000000116405.jpg,two women sitting at a table with laptops
../data/validation/images/COCO_val2014_000000319908.jpg,a man standing in a snow covered area
../data/validation/images/COCO_val2014_000000110626.jpg,a stop sign on a road in a field
../data/validation/images/COCO_val2014_000000262161.jpg,a motorcycle parked in a field
../data/validation/images/COCO_val2014_000000174671.jpg,a beach with kites and people on it
../data/validation/images/COCO_val2014_000000356337.jpg,a man and woman cutting a cake
../data/validation/images/COCO_val2014_000000565877.jpg,a woman sitting on a couch with a laptop
../data/validation/images/COCO_val2014_000000077479.jpg,a zebra standing in a field of tall grass
../data/validation/images/COCO_val2014_000000326168.jpg,a group of people riding bikes down a street
../data/validation/images/COCO_val2014_000000470350.jpg,a man holding a tennis racket
../data/validation/images/COCO_val2014_000000546928.jpg,a pizza on a metal pan
../data/validation/images/COCO_val2014_000000341678.jpg,a man is playing tennis on a tennis court
../data/validation/images/COCO_val2014_000000454234.jpg,a man standing in a kitchen next to a refrigerator
../data/validation/images/COCO_val2014_000000079905.jpg,a white fire hydrant
../data/validation/images/COCO_val2014_000000475529.jpg,a fire truck is driving down the street
../data/validation/images/COCO_val2014_000000219771.jpg,a man holding a dough dough and a dough dough
../data/validation/images/COCO_val2014_000000098248.jpg,a gi gife is bending down on a fence
../data/validation/images/COCO_val2014_000000447147.jpg,a white oven with a tray of food inside
../data/validation/images/COCO_val2014_000000420339.jpg,a woman on a cell phone on a city street
../data/validation/images/COCO_val2014_000000085747.jpg,three boys are looking at a cell phone
../data/validation/images/COCO_val2014_000000247123.jpg,a tv stand
../data/validation/images/COCO_val2014_000000443038.jpg,a train on the tracks
../data/validation/images/COCO_val2014_000000554037.jpg,a cutting board with a knife
../data/validation/images/COCO_val2014_000000542257.jpg,a train on the tracks
../data/validation/images/COCO_val2014_000000027326.jpg,a pot of soup
../data/validation/images/COCO_val2014_000000149785.jpg,a baby elephant walking
../data/validation/images/COCO_val2014_000000356456.jpg,a train on the tracks
../data/validation/images/COCO_val2014_000000407260.jpg,a woman is putting something into a stove
../data/validation/images/COCO_val2014_000000243867.jpg,a white bus
../data/validation/images/COCO_val2014_000000487421.jpg,a bowl of pasta with brocco and vegetables
../data/validation/images/COCO_val2014_000000449412.jpg,two people walking down the street with umbrellas
../data/validation/images/COCO_val2014_000000477143.jpg,a gife and a gife are standing in a field
../data/validation/images/COCO_val2014_000000461976.jpg,a train is traveling down the tracks in the desert
../data/validation/images/COCO_val2014_000000468858.jpg,a brown leather couch
../data/validation/images/COCO_val2014_000000137085.jpg,a group of vases with figs and fruit
../data/validation/images/COCO_val2014_000000344521.jpg,a white cutting board
../data/validation/images/COCO_val2014_000000426309.jpg,a wooden wall with a pattern of arrows
../data/validation/images/COCO_val2014_000000294992.jpg,a bedroom with a bed and a window
../data/validation/images/COCO_val2014_000000049006.jpg,a living room with a couch and a tree mural
../data/validation/images/COCO_val2014_000000151051.jpg,a person in a red jacket skiing down a hill
