Image ID,Image file,Question ID,Question,Answer,Plausible answers,Question Type,Answer Type
457449,../data/validation/images/COCO_val2014_000000457449.jpg,457449006,Is this the proper place for a computer?,yes,"{'home', 'yes'}",is this,yes/no
499617,../data/validation/images/COCO_val2014_000000499617.jpg,499617007,Are they all wearing hats?,no,{'no'},are they,yes/no
369190,../data/validation/images/COCO_val2014_000000369190.jpg,369190001,How many wheels do you see?,10,"{'10', '22', '7', '50', '6', '8', '28', '9', '13', '30'}",how many,number
240295,../data/validation/images/COCO_val2014_000000240295.jpg,240295003,What is the name of the team?,irish,{'irish'},what is the name,other
30062,../data/validation/images/COCO_val2014_000000030062.jpg,30062002,How many keyboards?,1,{'1'},how many,number
431557,../data/validation/images/COCO_val2014_000000431557.jpg,431557003,Is there more than one type of animal?,yes,{'yes'},is there,yes/no
90108,../data/validation/images/COCO_val2014_000000090108.jpg,90108000,What material is the tub made of?,wood,"{'fiberglass', 'porcelain', 'wood', 'wood and plastic'}",what,other
527962,../data/validation/images/COCO_val2014_000000527962.jpg,527962004,Is it a sunny day?,no,{'no'},is it,yes/no
216944,../data/validation/images/COCO_val2014_000000216944.jpg,216944002,What is the girl doing?,reading,"{'reading', 'reading book'}",what is the,other
225571,../data/validation/images/COCO_val2014_000000225571.jpg,225571000,How many plants are in the window?,1,{'1'},how many,number
546642,../data/validation/images/COCO_val2014_000000546642.jpg,546642001,How many lanes on the road?,4,"{'5', '4'}",how many,number
69795,../data/validation/images/COCO_val2014_000000069795.jpg,69795000,What type of flower is in the watering can?,lavender,"{'lilacs', 'rose', 'idk', 'lilac', 'pink flower', 'violets', 'lavender', 'perennial', 'hyacinth'}",what type of,other
342633,../data/validation/images/COCO_val2014_000000342633.jpg,342633010,Is anyone on the phone?,yes,{'yes'},is,yes/no
392251,../data/validation/images/COCO_val2014_000000392251.jpg,392251000,Is the elephant discolored?,yes,"{'brown', 'no', 'yes'}",is the,yes/no
490860,../data/validation/images/COCO_val2014_000000490860.jpg,490860003,What is the elephant carrying in its trunk?,paint brush,"{'marker', 'brush', 'paintbrush', 'pencil', 'paint', 'paint brush'}",what is the,other
102746,../data/validation/images/COCO_val2014_000000102746.jpg,102746001,Are they having a party?,yes,{'yes'},are they,yes/no
451463,../data/validation/images/COCO_val2014_000000451463.jpg,451463000,Is it night time?,yes,"{'no', 'yes'}",is it,yes/no
573008,../data/validation/images/COCO_val2014_000000573008.jpg,573008006,Is the clock facing a body of water?,yes,{'yes'},is the,yes/no
431398,../data/validation/images/COCO_val2014_000000431398.jpg,431398009,What meal is it?,lunch,"{'lunch', 'dinner', 'pizza'}",what,other
347648,../data/validation/images/COCO_val2014_000000347648.jpg,347648002,Is there a top on the jar?,no,{'no'},is there a,yes/no
564659,../data/validation/images/COCO_val2014_000000564659.jpg,564659000,Is there a piece of broccoli on a chair?,yes,{'yes'},is there a,yes/no
251195,../data/validation/images/COCO_val2014_000000251195.jpg,251195008,What is the woman playing?,phone,"{'music', 'unknown', 'her phone', 'game', 'solitaire', 'mobile game', 'phone', 'phone games'}",what is the woman,other
549780,../data/validation/images/COCO_val2014_000000549780.jpg,549780003,Do these look good?,yes,"{'no', 'yes'}",do,yes/no
415196,../data/validation/images/COCO_val2014_000000415196.jpg,415196011,What kind of room is this?,bedroom,"{'bedroom', 'hotel'}",what kind of,other
361751,../data/validation/images/COCO_val2014_000000361751.jpg,361751001,How many benches are there?,2,"{'3', '2', '1'}",how many,number
498274,../data/validation/images/COCO_val2014_000000498274.jpg,498274005,Is the bus one level?,no,{'no'},is the,yes/no
523953,../data/validation/images/COCO_val2014_000000523953.jpg,523953002,Is there any cardboard in the photo?,yes,{'yes'},is there,yes/no
147309,../data/validation/images/COCO_val2014_000000147309.jpg,147309000,Is the topping made from sugar?,yes,"{'no', 'yes'}",is the,yes/no
560463,../data/validation/images/COCO_val2014_000000560463.jpg,560463001,What color is the brick walkway?,green,"{'green', 'jade'}",what color is the,other
367452,../data/validation/images/COCO_val2014_000000367452.jpg,367452009,Is the building old?,yes,"{'old', 'no', 'yes'}",is the,yes/no
3209,../data/validation/images/COCO_val2014_000000003209.jpg,3209001,How many horses are there?,1,"{'1', '2'}",how many,number
559656,../data/validation/images/COCO_val2014_000000559656.jpg,559656002,Is there still same space for another bag in this trunk?,yes,"{'no', 'yes'}",is there,yes/no
291394,../data/validation/images/COCO_val2014_000000291394.jpg,291394000,What kind of vehicle is in the background?,bus,"{'bus', 'rv', 'busses', 'trucks', 'buses'}",what kind of,other
197444,../data/validation/images/COCO_val2014_000000197444.jpg,197444001,Is that healthy?,no,"{'no', 'yes'}",is,yes/no
258285,../data/validation/images/COCO_val2014_000000258285.jpg,258285000,What is the airline of the plane that is flying?,united,{'united'},what is the,other
374649,../data/validation/images/COCO_val2014_000000374649.jpg,374649002,How many pieces of luggage?,4,"{'4', 'yes'}",how many,number
266246,../data/validation/images/COCO_val2014_000000266246.jpg,266246003,Is it raining in the picture?,yes,{'yes'},is it,yes/no
133386,../data/validation/images/COCO_val2014_000000133386.jpg,133386010,What sport is being played?,skateboarding,"{'skateboard', 'skateboarding'}",what sport is,other
400010,../data/validation/images/COCO_val2014_000000400010.jpg,400010001,What is this lady doing?,working,"{'working at laptop', 'studying', 'checking mail', 'on her laptop', 'internet surfing', 'sitting', 'working', 'browsing internet'}",what is this,other
229234,../data/validation/images/COCO_val2014_000000229234.jpg,229234001,Is this a new building?,yes,"{'no', 'yes'}",is this a,yes/no
386032,../data/validation/images/COCO_val2014_000000386032.jpg,386032000,Is the bus in the middle of the intersection?,yes,{'yes'},is the,yes/no
292301,../data/validation/images/COCO_val2014_000000292301.jpg,292301002,What restaurant is the coffee from?,pain,"{""c'est do pain"", 'dw', 'au bon pain', 'panera bread', 'pain', ""c'est du pain""}",what,other
467512,../data/validation/images/COCO_val2014_000000467512.jpg,467512000,What color is the phone?,blue,"{'aqua', 'turquoise', 'teal', 'green', 'blue'}",what color is the,other
210671,../data/validation/images/COCO_val2014_000000210671.jpg,210671002,Is it day or night?,day,"{'night', 'day'}",is it,other
29573,../data/validation/images/COCO_val2014_000000029573.jpg,29573001,Where is the president heading too?,white house,"{'visit queen', 'building', 'podium', 'white house', 'inside', 'church', 'meeting', 'no idea', 'oval office'}",where is the,other
220176,../data/validation/images/COCO_val2014_000000220176.jpg,220176002,Is there a mirror?,yes,"{'no', 'yes'}",is there a,yes/no
458727,../data/validation/images/COCO_val2014_000000458727.jpg,458727000,Does the man's shorts have a red stripe?,no,{'no'},does the,yes/no
270376,../data/validation/images/COCO_val2014_000000270376.jpg,270376002,What are the buildings made of?,concrete,"{'rock', 'brick', 'cement', 'stone and glass', 'concrete'}",what are the,other
344758,../data/validation/images/COCO_val2014_000000344758.jpg,344758009,How many different fruits in this bowl?,5,"{'7', '5', '6', '8', '9', '4'}",how many,number
201241,../data/validation/images/COCO_val2014_000000201241.jpg,201241004,What kind of bear is this?,polar,"{'polar bear', 'polar'}",what kind of,other
43635,../data/validation/images/COCO_val2014_000000043635.jpg,43635004,Are the girls having a slumber party?,no,{'no'},are the,yes/no
340778,../data/validation/images/COCO_val2014_000000340778.jpg,340778002,What type of establishment is behind the crowd?,business,"{'building', 'municipal building', 'office building', 'store', 'bank', 'court', 'business', 'car'}",what type of,other
469713,../data/validation/images/COCO_val2014_000000469713.jpg,469713003,Where are the giraffes?,zoo,"{'zoo', 'inside', 'in building'}",where are the,other
209286,../data/validation/images/COCO_val2014_000000209286.jpg,209286011,Is the dog sleeping peacefully?,no,"{'no', 'yes'}",is the,yes/no
119476,../data/validation/images/COCO_val2014_000000119476.jpg,119476007,Is this man a business expert?,yes,{'yes'},is this,yes/no
413791,../data/validation/images/COCO_val2014_000000413791.jpg,413791001,What emotions is she feeling?,happy,"{'joy', 'happy', 'joy and pride', 'happiness'}",what,other
239717,../data/validation/images/COCO_val2014_000000239717.jpg,239717003,What is the man wearing on his arm?,wristband,"{'bracelet', 'armband', 'orange wristband', 'wristband'}",what is the man,other
231691,../data/validation/images/COCO_val2014_000000231691.jpg,231691001,Does this train move at greater speeds than Amtrak?,yes,"{'no', 'maybe', 'yes'}",does this,yes/no
305879,../data/validation/images/COCO_val2014_000000305879.jpg,305879000,Where are the two men?,window,"{'building', 'windows', 'inside building', 'hanging out of window', 'in windows', 'window'}",where are the,other
326837,../data/validation/images/COCO_val2014_000000326837.jpg,326837001,What color is the man's shirt?,red,"{'maroon', 'burgundy', 'red'}",what color is the,other
450324,../data/validation/images/COCO_val2014_000000450324.jpg,450324005,Is the train in sight?,no,"{'no', 'yes'}",is the,yes/no
413552,../data/validation/images/COCO_val2014_000000413552.jpg,413552011,Is there hair on her shirt?,no,"{'no', 'yes'}",is there,yes/no
366852,../data/validation/images/COCO_val2014_000000366852.jpg,366852005,Has the counter been burned?,no,{'no'},has,yes/no
572767,../data/validation/images/COCO_val2014_000000572767.jpg,572767001,How do many wheels do most of these vehicles have?,2,"{'2', '4'}",how,number
511379,../data/validation/images/COCO_val2014_000000511379.jpg,511379004,What type of numbers are on the clock?,numerals,"{'common numerals', '2', 'numeric', 'black', 'normal', 'standard', 'whole numbers', 'regular', 'arabic', 'numerals'}",what type of,other
309302,../data/validation/images/COCO_val2014_000000309302.jpg,309302015,How many animals do you see?,5,"{'5', '6', '4'}",how many,number
103603,../data/validation/images/COCO_val2014_000000103603.jpg,103603001,What color is the sign in the bottom left corner?,yellow,{'yellow'},what color is the,other
33672,../data/validation/images/COCO_val2014_000000033672.jpg,33672002,Does this picture look old?,no,{'no'},does this,yes/no
247873,../data/validation/images/COCO_val2014_000000247873.jpg,247873002,What is on the luggage?,red tape,"{'clothing', 'red', 'red tape', 'tape', 'duct tape', 'sidewalk'}",what is on the,other
149669,../data/validation/images/COCO_val2014_000000149669.jpg,149669000,Is this in a city or in the country?,city,{'city'},is this,other
355881,../data/validation/images/COCO_val2014_000000355881.jpg,355881001,What type of dish is this?,sushi,"{'play', 'toy', 'salad and sushi', 'asian', 'sushi', 'salad', 'variety of items'}",what type of,other
212761,../data/validation/images/COCO_val2014_000000212761.jpg,212761005,Is there a black man in this picture?,yes,"{'no', 'yes'}",is there a,yes/no
135670,../data/validation/images/COCO_val2014_000000135670.jpg,135670000,What is the bicycles front wheel leaning against?,wall,"{'rail', 'handrail', 'wall', 'window'}",what is the,other
44112,../data/validation/images/COCO_val2014_000000044112.jpg,44112000,Where is the bottle of Coke located?,bottom door shelf,"{'fridge door', 'bottom right shelf', 'door', 'side door', 'refrigerator door', 'shelf', 'bottom door rack', 'bottom door shelf', 'in door of refrigerator'}",where is the,other
310560,../data/validation/images/COCO_val2014_000000310560.jpg,310560003,Is the flag pointing left or right?,right,"{'left', 'right'}",is the,other
285250,../data/validation/images/COCO_val2014_000000285250.jpg,285250002,How is the kite staying in the air?,wind,"{'wind is blowing it', 'air currents', 'wind', 'breeze'}",how,other
468121,../data/validation/images/COCO_val2014_000000468121.jpg,468121002,Is this photo in color?,yes,{'yes'},is this,yes/no
375530,../data/validation/images/COCO_val2014_000000375530.jpg,375530001,Is this an urban setting?,yes,{'yes'},is this an,yes/no
510852,../data/validation/images/COCO_val2014_000000510852.jpg,510852001,What has tiles?,shower,"{'floor', 'wall', 'bathroom', 'shower', 'shower window', 'shower and window', 'window'}",what,other
193114,../data/validation/images/COCO_val2014_000000193114.jpg,193114001,What is on the tower?,clock,"{'people', 'flag and clock', 'clock', 'clock and flag', 'flag', 'in front'}",what is on the,other
549718,../data/validation/images/COCO_val2014_000000549718.jpg,549718019,What number is on the destination sign on the bus?,9,"{'3', '9'}",what number is,number
366714,../data/validation/images/COCO_val2014_000000366714.jpg,366714004,Is this in Canada?,no,"{'no', 'yes'}",is this,yes/no
3742,../data/validation/images/COCO_val2014_000000003742.jpg,3742002,What kind of fruit is on the counter?,apples,"{'apples', 'apple'}",what kind of,other
576743,../data/validation/images/COCO_val2014_000000576743.jpg,576743007,Where is the food?,not here,"{'tube', 'kitchen', 'in other room', 'not here', 'on table', 'on toothbrush', 'in kitchen', 'gone'}",where is the,other
223777,../data/validation/images/COCO_val2014_000000223777.jpg,223777002,What color are the leaves on the tree?,green,{'green'},what color are the,other
390147,../data/validation/images/COCO_val2014_000000390147.jpg,390147011,How many of the men have their feet on the ground?,3,"{'3', '2'}",how many,number
18957,../data/validation/images/COCO_val2014_000000018957.jpg,18957002,Is the boy cooking pizza?,yes,"{'no', 'yes'}",is the,yes/no
19032,../data/validation/images/COCO_val2014_000000019032.jpg,19032002,Is the horse wearing a bridle?,yes,{'yes'},is the,yes/no
